id;title;title_short;redundant;preferred_version;hardware;aga;ntsc;scale;vshift;hshift;killaga;gamepad;lightgun;note;issues;hack;release_date;country;language;developer;publisher;players;slave_args;slave_version;slave_path;archive_path;category;subcategory;hol_id;lemon_id
demo--megademodigitech&ibb--megademodigitech&ibb;Megademo;Digitech Megademo;;;OCS;;0;;;;;;;;;;1989;Sweden;English;;Digitech;1;;v1.0;MegademoDigitech&IBB/MegademoDigitech&IBB.Slave;demo/Megademo_v1.0_Digitech&ItalianBadBoys.lha;Demo;Demo;;
demo--megademovision--megademovision;Megademo;Vision Megademo;;;OCS;;0;;;;;;;;;;1989;Netherlands;English;;Vision;1;;v1.0;MegademoVision/MegademoVision.Slave;demo/Megademo_v1.0_Vision.lha;Demo;Demo;;
demo--megademofreedomforce--megademofreedomforce;Megademo;Freedom Force Megademo;;;OCS;;0;;;;;;;;;;1989;Finland;English;;Freedom Force;1;;v1.01;MegademoFreedomForce/MegademoFreedomForce.slave;demo/Megademo_v1.01_FreedomForce.lha;Demo;Demo;;
demo--musicdisk4dmob--musicdisk4dmob;Music Disk IV;D-Mob Music Disk IV;;;OCS;;0;;;;;;;;;;1989;Sweden;English;;D-Mob;1;;v1.0;MusicDisk4DMob/MusicDisk4DMob.Slave;demo/MusicDisk4_v1.0_DMob.lha;Demo;Music Disk;;
demo--megademo2dexion--megademo2dexion;Megademo 2;Dexion Megademo 2;;;OCS;;0;;;;;;;;;;1989;Denmark;English;;Dexion;1;;v1.0;Megademo2Dexion/Megademo2Dexion.Slave;demo/Megademo2_v1.0_Dexion.lha;Demo;Demo;;
demo--musicdisk2iks--musicdisk2iks;Music Disk #2;IKS Music Disk 2;;;OCS;;0;;;;;;;;;;1989;Belgium;English;;IKS;1;;v1.0;MusicDisk2IKS/MusicDisk2IKS.Slave;demo/MusicDisk2_v1.0_IKS.lha;Demo;Music Disk;;
demo--musicdiskdreamscape--musicdiskdreamscape;Music Disk;Dreamscape Music Disk;;;OCS;;0;;;;;;;;;;1992;Sweden;English;;Dreamscape;1;;v1.0;MusicDiskDreamscape/MusicDiskDreamscape.Slave;demo/MusicDisk_v1.0_Dreamscape.lha;Demo;Music Disk;;
demo--musicrip3--musicrip3;Music Rip 3;Spreadpoint Music Rip 3;;;OCS;;0;;;;;;;;;;1989;Germany;English;;Spreadpoint;1;;v1.0;MusicRip3/MusicRip3.Slave;demo/MusicRip3_v1.0_Spreadpoint.lha;Demo;Music Disk;;
demo--megademoexcellence--megademoexcellence;Megademo;Excellence Megademo;;;OCS;;0;;;;;;;;;;1990;Sweden;English;;Excellence;1;;v1.0;MegademoExcellence/MegademoExcellence.Slave;demo/Megademo_v1.0_Excellence.lha;Demo;Demo;;
demo--morbidvisions--morbidvisions;Morbid Visions;Morbid Visions;;;OCS;;0;;;;;;;;;;1992;Finland;English;;Cyberiad;1;;v1.0;MorbidVisions/MorbidVisions.Slave;demo/MorbidVisions_v1.0_Cyberiad.lha;Demo;Slide Show;;
demo--megademozeus--megademozeus;Megademo;Zeus Megademo;;;OCS;;0;;;;;;;;;;1991;Switzerland;English;;Zeus;1;;v1.01;MegademoZeus/MegademoZeus.slave;demo/Megademo_v1.01_Zeus.lha;Demo;Demo;;
demo--myroom--myroom;My Room;My Room;;;OCS;;0;;;;;;;;;;1989;Sweden;English;;Fairlight;1;;v1.0;MyRoom/MyRoom.Slave;demo/MyRoom_v1.0_Celebrandil.lha;Demo;Demo;;
demo--musicdisk1dmob--musicdisk1dmob;Music Disk;D-Mob Music Disk;;;OCS;;0;;;;;;;;;;1989;Sweden;English;;D-Mob;1;;v1.0;MusicDisk1DMob/MusicDisk1DMob.Slave;demo/MusicDisk1_v1.0_DMob.lha;Demo;Music Disk;;
demo--muzzax4--muzzax4;Muzzax 4;Byterapers Muzzax 4;;;OCS;;0;;;;;;;;;;1989;Finland, Sweden;English;;Byterapers;1;;v1.0;Muzzax4/Muzzax4.Slave;demo/Muzzax4_v1.0_Byterapers.lha;Demo;Music Disk;;
demo--megademoredsectorinc--megademoredsectorinc;Megademo;Red Sector Megademo;;;OCS;;0;;;;;;;;;;1989;Germany;English;;Red Sector Inc.;1;;v1.2;MegademoRedSectorInc/MegademoRedSectorInc.Slave;demo/Megademo_v1.2_RedSectorInc.lha;Demo;Demo;;
demo--megademovermin--megademovermin;Megademo;Vermin Megademo;;;OCS;;0;;;;;;;;;;1990;Netherlands;English;;Vermin;1;;v1.0;MegademoVermin/MegademoVermin.Slave;demo/Megademo_v1.0_Vermin.lha;Demo;Demo;;
demo--megademo5kefrens--megademo5kefrens;Megademo 5: Forces of the Pyramid;Kefrens Megademo 5;;;OCS;;0;;;;;;;;;;1989;Denmark;English;;Kefrens;1;;v1.0;Megademo5Kefrens/Megademo5Kefrens.Slave;demo/Megademo5_v1.0_Kefrens.lha;Demo;Demo;;
demo--megademonorthstar--megademonorthstar;Megademo;North Star Megademo;;;OCS;;0;;;;;;;;;;1988;Sweden;English;;North Star;1;;v1.0;MegademoNorthStar/MegademoNorthStar.Slave;demo/Megademo_v1.0_NorthStar.lha;Demo;Demo;;
demo--megademoalcatraz--megademoalcatraz;Megademo;Alcatraz Megademo;;;OCS;;0;;;;;;;;;;1988;Switzerland;English;;Alcatraz;1;;v1.01;MegademoAlcatraz/MegademoAlcatraz.Slave;demo/Megademo_v1.01_Alcatraz.lha;Demo;Demo;;
demo--musiccollection4zarch--musiccollection4zarch;Music Collection 4;Zarch Music Collection 4;;;OCS;;0;;;;;;;;;;1991;UK;English;;Zarch;1;;v1.0;MusicCollection4Zarch/MusicCollection4Zarch.Slave;demo/MusicCollection4_v1.0_Zarch.lha;Demo;Music Disk;;
demo--manicraves2--manicraves2;Manic Raves II;Manic Raves II;;;OCS;;0;;;;;;;;;;1992;Netherlands;English;;Logic Systems;1;;v1.01;ManicRaves2/ManicRaves2.slave;demo/ManicRaves2_v1.01_LogicSystems.lha;Demo;Music Disk;;
demo--megademo6kefrens--megademo6kefrens;Megademo 6;Kefrens Megademo 6;;;OCS;;0;;;;;;;;;;1989;Denmark;English;;Kefrens;1;;v1.0;Megademo6Kefrens/Megademo6Kefrens.Slave;demo/Megademo6_v1.0_Kefrens.lha;Demo;Demo;;
demo--maximumoverdrive2--maximumoverdrive2;Maximum Overdrive 2;Maximum Overdrive 2;;;AGA;1;0;;;;;;;;;;1994;Sweden;English;;Rage;1;;v1.2;MaximumOverdrive2/MaximumOverdrive2.Slave;demo/MaximumOverdrive2_v1.2_Rage.lha;Demo;Demo;;
demo--megademodragons--megademodragons;Megademo;Dragons Megademo;;;OCS;;0;4;-8;;;;;;;;1990;France;English;;Dragons;1;;v1.1;MegademoDragons/MegademoDragons.slave;demo/Megademo_v1.1_Dragons.lha;Demo;Demo;;
demo--megademothelink--megademothelink;Megademo;Link Megademo;;;OCS;;0;;;;;;;;;;1989;Sweden;English;;The Link;1;;v1.0;MegademoTheLink/MegademoTheLink.Slave;demo/Megademo_v1.0_TheLink.lha;Demo;Demo;;
demo--musicalrabbit--musicalrabbit;Musical Rabbit;Musical Rabbit;;;OCS;;0;;;;;;;;;;1993;Finland;English;;CNCD;1;;v1.0;MusicalRabbit/MusicalRabbit.Slave;demo/MusicalRabbit_v1.0_Carillon&Cyberiad.lha;Demo;Music Disk;;
demo--megademopseudoplast--megademopseudoplast;Megademo;Pseudoplast Megademo;;;OCS;;0;;;;;;;;;;1989;Germany;English;;Pseudoplast;1;;v1.0;MegademoPseudoPlast/MegademoPseudoPlast.Slave;demo/Megademo_v1.0_PseudoPlast.lha;Demo;Demo;;
demo--megademo2budbrain--megademo2budbrain;Budbrain Megademo 2;Budbrain Megademo 2;;;OCS;;0;;;;;;;;;;1990;Denmark;English;;Budbrain;1;;v1.1;Megademo2Budbrain/Megademo2Budbrain.slave;demo/Megademo2_v1.1_Budbrain.lha;Demo;Demo;;
demo--megademomegaforce--megademomegaforce;Megademo;Megaforce Megademo;;;OCS;;0;;;;;;;;;;1988;Austria, Germany;English;;Megaforce;1;;v1.0;MegademoMegaforce/MegademoMegaforce.Slave;demo/Megademo_v1.0_Megaforce.lha;Demo;Demo;;
demo--metalmelissathepisser--metalmelissathepisser;Metal Melissa the Pisser;Metal Melissa the Pisser;;;OCS;;0;;;;;;;;;;1991;Germany;English;;Animators;1;;v1.0;MetalMelissaThePisser/MetalMelissaThePisser.Slave;demo/MetalMelissaThePisser_v1.0_Animators.lha;Demo;Demo;;
demo--megademoscoopex--megademoscoopex;Megademo;Scoopex Megademo;;;OCS;;0;;;;;;;;;;1989;UK, Sweden, Austria;English;;Scoopex;1;;v1.0;MegademoScoopex/MegademoScoopex.Slave;demo/Megademo_v1.0_Scoopex.lha;Demo;Demo;;
demo--megademostaticbytes--megademostaticbytes;Megademo;Static Bytes Megademo;;;OCS;;0;;;;;;;;;;1990;Denmark;English;;Static Bytes;1;;v1.0;MegademoStaticBytes/MegademoStaticBytes.Slave;demo/Megademo_v1.0_StaticBytes.lha;Demo;Demo;;
demo--megamix2--megamix2;Megamix 2: The Pumpin' Track;RAF Megamix 2;;;OCS;;0;;;;;;;;;;1990;Netherlands;English;;Royal Amiga Force;1;;v1.01;MegaMix2/MegaMix2.slave;demo/MegaMix2_v1.01_RoyalAmigaForce.lha;Demo;Music Disk;;
demo--minisoundbox3--minisoundbox3;Mini Soundbox III;Mini Soundbox III;;;OCS;;0;;;;;;;;;;1989;Germany;English;;Shadow Light, Level 4;1;;v1.0;MiniSoundbox3/MiniSoundbox3.Slave;demo/MiniSoundbox3_v1.0_ShadowLight&LevelFour.lha;Demo;Music Disk;;
demo--mirror--mirror;Mirror;Mirror;;;OCS;;0;;;;;;;;;;1992;Norway;English;;Andromeda;1;;v1.0;Mirror/Mirror.Slave;demo/Mirror_v1.0_Andromeda.lha;Demo;Music Disk;;
demo--musicdream2--musicdream2;Music Dream 2;Phenomena Music Dream 2;;;OCS;;0;;;;;;;Left mouse button to select track;;;1991;Sweden;English;;Phenomena;1;;v1.0;MusicDream2/MusicDream2.Slave;demo/MusicDream2_v1.0_Phenomena.lha;Demo;Music Disk;;
demo--mixolydian--mixolydian;Mixolydian;Mixolydian;;;OCS;;0;;;;;;;;;;1991;France;English;;End of Century 1999;1;;v1.0;Mixolydian/Mixolydian.Slave;demo/Mixolydian_v1.0_EndOfCentury1999.lha;Demo;Music Disk;;
demo--megademocult--megademocult;Cult Megademo;Cult Megademo;;;OCS;;0;;;;;;;;;;1990;Norway;English;;Cult;1;;v1.0;MegademoCult/MegademoCult.Slave;demo/Megademo_v1.0_Cult.lha;Demo;Demo;;
demo--musicdisk1fantasyforce--musicdisk1fantasyforce;Music Disk 1;Fantasy Force Music Disk 1;;;OCS;;0;;;;;;;;;;1990;Finland;English;;Fantasy Force;1;;v1.0;MusicDisk1FantasyForce/MusicDisk1FantasyForce.Slave;demo/MusicDisk1_v1.0_FantasyForce.lha;Demo;Music Disk;;
demo--merrymelodies--merrymelodies;Merry Melodies;Merry Melodies;;;OCS;;0;;;;;;;;;;1991;UK;English;;Relay;1;;v1.0;MerryMelodies/MerryMelodies.Slave;demo/MerryMelodies_v1.0_Relay.lha;Demo;Music Disk;;
demo--muzaksdisk1--muzaksdisk1;Muzaks Disk 1;Securitate Muzaks Disk 1;;;OCS;;0;;;;;;;;;;1990;Finland;English;;Securitate;1;;v1.0;MuzaksDisk1/MuzaksDisk1.Slave;demo/MuzaksDisk1_v1.0_Securitate.lha;Demo;Music Disk;;
demo--megademodeathstar--megademodeathstar;Megademo;Deathstar Megademo;;;OCS;;0;;;;;;;;;;1989;Finland;English;;Deathstar;1;;v1.01;MegademoDeathstar/MegademoDeathstar.slave;demo/Megademo_v1.01_Deathstar.lha;Demo;Demo;;
demo--musabox2--musabox2;Musabox #2;Falcons Musabox 2;;;OCS;;0;;;;;;;;;;1992;Finland;English;;Falcons;1;;v1.0;Musabox2/Musabox2.Slave;demo/Musabox2_v1.0_Falcons.lha;Demo;Music Disk;;
demo--minaomistanaga--minaomistanaga;Mina Omistan;Mina Omistan;;;AGA;1;0;;;;;;;;;;1993;France, Finland;English;;Movement;1;;v1.1;MinaOmistanAGA/MinaOmistanAGA.Slave;demo/MinaOmistan_v1.1_Movement_AGA.lha;Demo;Demo;;
demo--megamix3--megamix3;Megamix 3;RAF Megamix 3;;;OCS;;0;;;;;;;;;;1991;Netherlands;English;;Royal Amiga Force;1;;v1.0;MegaMix3/MegaMix3.Slave;demo/MegaMix3_v1.0_RoyalAmigaForce.lha;Demo;Music Disk;;
demo--megademokatharsis--megademokatharsis;Megademo One;Katharsis Megademo One;;;OCS;;0;;;;;;;;;;1990;Poland;English;;Katharsis;1;;v1.01;MegademoKatharsis/MegademoKatharsis.Slave;demo/Megademo_v1.01_Katharsis.lha;Demo;Demo;;
demo--megademo4vision--megademo4vision;Megademo 4;Vision Megademo 4;;;OCS;;0;;;;;;;;;;1990;Netherlands;English;;Vision;1;;v1.2;Megademo4Vision/Megademo4Vision.slave;demo/Megademo4_v1.2_Vision.lha;Demo;Demo;;
demo--musicdisk1vega--musicdisk1vega;Music Disk 1;Vega Music Disk 1;;;OCS;;0;;;;;;;;;;1991;Italy, Switzerland;English;;Vega;1;;v1.0;MusicDisk1Vega/MusicDisk1Vega.Slave;demo/MusicDisk1_v1.0_Vega.lha;Demo;Music Disk;;
demo--minisoundbox2--minisoundbox2;Mini Soundbox II;Mini Soundbox II;;;OCS;;0;;;;;;;;;;1989;Germany;English;;Shadow Light, Level 4;1;;v1.0;MiniSoundbox2/MiniSoundbox2.Slave;demo/MiniSoundbox2_v1.0_ShadowLight&LevelFour.lha;Demo;Music Disk;;
demo--musiccompacting2--musiccompacting2;Music Compacting 2;Music Compacting 2;;;OCS;;0;;;;;;;;;;1991;Germany;English;;Alpha Flight, Zylon;1;;v1.01;MusicCompacting2/MusicCompacting2.slave;demo/MusicCompacting2_v1.01_Zylon&AlphaFlight.lha;Demo;Music Disk;;
demo--marchewki--marchewki;Marchewki;Marchewki;;;OCS;;0;;;;;;;;;;1992;Poland;English;;Alchemy;1;;v1.0;Marchewki/Marchewki.Slave;demo/Marchewki_v1.0_Alchemy.lha;Demo;Demo;;
demo--musicdiskcryptic--musicdiskcryptic;Music Disk;Cryptic Music Disk;;;OCS;;0;;;;;;;;;;1990;UK;English;;Cryptic;1;;v1.0;MusicDiskCryptic/MusicDiskCryptic.Slave;demo/MusicDisk_v1.0_Cryptic.lha;Demo;Music Disk;;
demo--memorialsongs--memorialsongs;Memorial Songs;Memorial Songs;;;OCS;;0;;;;;;;;;;1993;Sweden, Finland;English;;Alcatraz;1;;v1.0;MemorialSongs/MemorialSongs.Slave;demo/MemorialSongs_v1.0_Alcatraz.lha;Demo;Music Disk;;
demo--meanbreakmachine2--meanbreakmachine2;Mean Break Machine 2;Mean Break Machine 2;;;OCS;;0;;;;;;;;;;1990;Sweden;English;;Tetragon;1;;v1.0;MeanBreakMachine2/MeanBreakMachine2.Slave;demo/MeanBreakMachine2_v1.0_Tetragon.lha;Demo;Music Disk;;
demo--megademounitedforces--megademounitedforces;Megademo;United Forces Megademo;;;OCS;;0;;;;;;;;;;1989;Germany;English;;United Forces;1;;v1.0;MegademoUnitedForces/MegademoUnitedForces.Slave;demo/Megademo_v1.0_UnitedForces.lha;Demo;Demo;;
demo--multimegamix--multimegamix;Multi Megamix;Kefrens Multi Megamix;;;OCS;;0;;;;;;;;;;1991;Denmark;English;;Kefrens;1;;v1.0;MultiMegamix/MultiMegamix.slave;demo/MultiMegamix_v1.0_Kefrens.lha;Demo;Music Disk;;
demo--megademo2northstar--megademo2northstar;Megademo 2;North Star Megademo 2;;;OCS;;0;;;;;;;;;;1988;Sweden;English;;North Star;1;;v1.0;Megademo2NorthStar/Megademo2NorthStar.Slave;demo/Megademo2_v1.0_NorthStar.lha;Demo;Demo;;
demo--megademo2bronx--megademo2bronx;Megademo 2;Bronx Megademo 2;;;OCS;;0;;;;;;;;;;1992;Turkey;English;;Bronx;1;;v1.0;Megademo2Bronx/Megademo2Bronx.Slave;demo/Megademo2_v1.0_Bronx.lha;Demo;Demo;;
demo--megademo2darkness--megademo2darkness;Megademo 2;Darkness Megademo 2;;;OCS;;0;;;;;;;;;;1990;Spain;English;;Darkness;1;;v1.01;Megademo2Darkness/Megademo2Darkness.slave;demo/Megademo2_v1.01_Darkness.lha;Demo;Demo;;
demo--musicdisk3dmob--musicdisk3dmob;Mega Music Disk III;D-Mob Mega Music Disk III;;;OCS;;0;;;;;;;;;;1989;Sweden;English;;D-Mob;1;;v1.0;MusicDisk3DMob/MusicDisk3DMob.Slave;demo/MusicDisk3_v1.0_DMob.lha;Demo;Music Disk;;
demo--muzzax5--muzzax5;Muzzax 5;Byterapers Muzzax 5;;;OCS;;0;;;;;;;;;;1989;Finland, Sweden;English;;Byterapers;1;;v1.0;Muzzax5/Muzzax5.Slave;demo/Muzzax5_v1.0_Byterapers.lha;Demo;Music Disk;;
demo--multimegamix3--multimegamix3;Multi Megamix 3;Kefrens Multi Megamix 3;;;OCS;;0;;;;;;;;;;1992;Denmark;English;;Kefrens;1;;v1.0;MultiMegamix3/MultiMegamix3.Slave;demo/MultiMegamix3_v1.0_Kefrens.lha;Demo;Music Disk;;
demo--megademo8kefrens--megademo8kefrens;Megademo 8;Kefrens Megademo 8;;;OCS;;0;;;;;;;;;;1990;Denmark;English;;Kefrens;1;;v1.0;Megademo8Kefrens/Megademo8Kefrens.Slave;demo/Megademo8_v1.0_Kefrens.lha;Demo;Demo;;
demo--musication--musication;Musication Vol. 1;Musication Vol. 1;;;OCS;;0;;;;;;;;;;1992;Hungary;English;;Absolute!;1;;v1.03;Musication/Musication.Slave;demo/Musication_v1.03_Absolute.lha;Demo;Music Disk;;
demo--metamorphosis--metamorphosis;Metamorphosis;Metamorphosis;;;OCS;;0;;;;;;;;;;1991;Switzerland;English;;Brainstorm;1;;v1.0;Metamorphosis/Metamorphosis.Slave;demo/Metamorphosis_v1.0_Brainstorm.lha;Demo;Demo;;
demo--musicmadness--musicmadness;Music Madness;Ipec Elite Music Madness;;;OCS;;0;;;;;;;;;;1989;UK, Sweden;English;;Ipec Elite;1;;v1.0;MusicMadness/MusicMadness.Slave;demo/MusicMadness_v1.0_IpecElite.lha;Demo;Music Disk;;
demo--musicbox3--musicbox3;Musicbox 3;Gate Musicbox 3;;;OCS;;0;;;;;;;;;;1991;Finland;English;;Gate;1;;v1.0;Musicbox3/Musicbox3.Slave;demo/Musicbox3_v1.0_Gate.lha;Demo;Music Disk;;
demo--musicforfools--musicforfools;Music for Fools;Music for Fools;;;OCS;;0;;;;;;;;;;1992;UK;English;;Ghost;1;;v1.0;MusicForFools/MusicForFools.Slave;demo/MusicForFools_v1.0_Ghost.lha;Demo;Music Disk;;
demo--megademoeoa--megademoeoa;Megademo;Electronic Artists Megademo;;;OCS;;0;;;;;;;;;;1989;Norway;English;;Electronic Artists;1;;v1.0;MegademoEOA/MegademoEOA.Slave;demo/Megademo_v1.0_ElectronicArtists.lha;Demo;Demo;;
demo--megademodexion--megademodexion;Megademo;Dexion Megademo;;;OCS;;0;;;;;;;;;;1989;Denmark;English;;Dexion;1;;v1.0;MegademoDexion/MegademoDexion.Slave;demo/Megademo_v1.0_Dexion.lha;Demo;Demo;;
demo--muzzax1--muzzax1;Muzzax 1;Byterapers Muzzax 1;;;OCS;;0;;;;;;;;;;1989;Finland, Sweden;English;;Byterapers;1;;v1.01;Muzzax1/Muzzax1.slave;demo/Muzzax1_v1.01_Byterapers.lha;Demo;Music Disk;;
demo--monoxide--monoxide;Monoxide;Monoxide;;;OCS;;0;;;;;;;;;;1992;Germany;English;;Vanish;1;;v1.0;Monoxide/Monoxide.Slave;demo/Monoxide_v1.0_Vanish.lha;Demo;Demo;;
demo--megademo4kefrens&7upcrew--megademo4kefrens&7upcrew;Megademo 4;Kefrens Megademo 4;;;OCS;;0;;;;;;;;;;1988;Denmark;English;;Kefrens, 7up Crew;1;;v1.0;Megademo4Kefrens&7UpCrew/Megademo4Kefrens&7UpCrew.Slave;demo/Megademo4_v1.0_Kefrens&7UpCrew.lha;Demo;Demo;;
demo--megademo2megaforce--megademo2megaforce;Megademo 2;Megaforce Megademo 2;;;OCS;;0;;;;;;;;;;1988;Austria, Germany;English;;Megaforce;1;;v1.0;Megademo2Megaforce/Megademo2Megaforce.Slave;demo/Megademo2_v1.0_Megaforce.lha;Demo;Demo;;
demo--mobiledestinationunknown--mobiledestinationunknown;Mobile Destination Unknown;Mobile Destination Unknown;;;OCS;;0;;;;;;;;;;1993;Norway, France;English;;Spaceballs;1;;v1.1;MobileDestinationUnknown/MobileDestinationUnknown.slave;demo/MobileDestinationUnknown_v1.1_Spaceballs.lha;Demo;Demo;;
demo--megademoprecise--megademoprecise;Megademo;Precise Megademo;;;OCS;;0;;;;;;;;;;1991;Australia;English;;Precise;1;;v1.0;MegademoPrecise/MegademoPrecise.Slave;demo/Megademo_v1.0_Precise.lha;Demo;Demo;;
demo--megademojoy&mgf&tjc--megademojoy&mgf&tjc;Megademo;MGF/TJC/JOY Megademo;;;OCS;;0;;;;;;;;;;1989;Netherlands;English;;Magnificent Force, Jungle Command, Joy;1;;v1.01;MegademoJoy&MGF&TJC/MegademoJoy&MGF&TJC.slave;demo/Megademo_v1.01_Joy&MagnificentForce&JungleCommand.lha;Demo;Demo;;
demo--musiccollectionkatharsis--musiccollectionkatharsis;Music Collection;Katharsis Music Collection;;;OCS;;0;;;;;;;;;;1991;Poland;English;;Katharsis;1;;v1.0;MusicCollectionKatharsis/MusicCollectionKatharsis.Slave;demo/MusicCollection_v1.0_Katharsis.lha;Demo;Music Disk;;
demo--musicland2--musicland2;Musicland 2;Brainstorm Musicland 2;;;OCS;;0;;;;;;;;;;1993;Switzerland;English;;Brainstorm;1;;v1.02;Musicland2/Musicland2.slave;demo/Musicland2_v1.02_Brainstorm.lha;Demo;Music Disk;;
demo--megademo2vision--megademo2vision;Megademo 2;Vision Megademo 2;;;OCS;;0;;;;;;;;;;1990;Netherlands;English;;Vision;1;;v1.0;Megademo2Vision/Megademo2Vision.Slave;demo/Megademo2_v1.0_Vision.lha;Demo;Demo;;
demo--metal&lace--metal&lace;Metal & Lace;Metal & Lace;;;OCS;;0;;;;;;;;;;1993;France;English;;Apocalypse Bay;1;;v1.2;Metal&Lace/Metal&Lace.Slave;demo/Metal&Lace_v1.2_ApocalypseBay.lha;Demo;Slide Show;;
demo--musicdisk4vega--musicdisk4vega;Music Disk 4;Vega Music Disk 4;;;OCS;;0;;;;;;;;;;1992;Italy, Switzerland;English;;Vega;1;;v1.0;MusicDisk4Vega/MusicDisk4Vega.Slave;demo/MusicDisk4_v1.0_Vega.lha;Demo;Music Disk;;
demo--morethanmusic--morethanmusic;More Than Music;More Than Music;;;OCS;;0;;;;;;;;;;1991;France, Switzerland;English;;Alcatraz;1;;v1.0;MoreThanMusic/MoreThanMusic.Slave;demo/MoreThanMusic_v1.0_Alcatraz.lha;Demo;Demo;;
demo--megademoit--megademoit;Megademo;IT Megademo;;;OCS;;0;;;;;;;;;;1989;Norway;Italian;;IT;1;;v1.0;MegademoIt/MegademoIt.Slave;demo/Megademo_v1.0_It.lha;Demo;Demo;;
demo--megademo2rebels--megademo2rebels;Megademo 2;Rebels Megademo 2;;;OCS;;0;;;;;;;;;;1990;Sweden;English;;Rebels;1;;v1.1;Megademo2Rebels/Megademo2Rebels.Slave;demo/Megademo2_v1.1_Rebels.lha;Demo;Demo;;
demo--musicdisk6ramjam--musicdisk6ramjam;Music Disk 6;Ram Jam Music Disk 6;;;OCS;;0;;;;;;;;;;1992;Italy;English;;Ram Jam;1;;v1.0;MusicDisk6RamJam/MusicDisk6RamJam.Slave;demo/MusicDisk6_v1.0_RamJam.lha;Demo;Music Disk;;
demo--morbidvisions2--morbidvisions2;Morbid Visions II;Morbid Visions II;;;OCS;;0;;;;;;;;;;1993;Finland;English;;CNCD;1;;v1.0;MorbidVisions2/MorbidVisions2.Slave;demo/MorbidVisions2_v1.0_Carillon&Cyberiad.lha;Demo;Slide Show;;
demo--megademophenomena--megademophenomena;Megademo;Phenomena Megademo;;;OCS;;0;;;;;;;;;;1989;Sweden;English;;Phenomena;1;;v1.01;MegademoPhenomena/MegademoPhenomena.slave;demo/Megademo_v1.01_Phenomena.lha;Demo;Demo;;
demo--megademobass--megademobass;Megademo;Bass Megademo;;;OCS;;0;;;;;;;;;;1990;France;English;;Bass;1;;v1.01;MegademoBass/MegademoBass.slave;demo/Megademo_v1.01_Bass.lha;Demo;Demo;;
demo--mentalhangover--mentalhangover;Mental Hangover;Mental Hangover;;;OCS;;0;;;;;;;;;;1990;Finland, Sweden;English;;Scoopex;1;;v1.2;MentalHangover/MentalHangover.Slave;demo/MentalHangover_v1.2_Scoopex.lha;Demo;Demo;;
demo--miamivicetheme--miamivicetheme;Miami Vice Theme;Miami Vice Theme;;;OCS;;0;5;5;;;;;;;;1987;Switzerland;English;;Swiss Cracking Association;1;;v1.02;MiamiViceTheme/MiamiViceTheme.Slave;demo/MiamiViceTheme_v1.02_SCA.lha;Demo;Music Disk;;
demo--megademopowerslaves--megademopowerslaves;Megademo;Powerslaves Megademo;;;OCS;;0;;;;;;;;;;1989;Netherlands;English;;Powerslaves;1;;v1.0;MegademoPowerslaves/MegademoPowerslaves.Slave;demo/Megademo_v1.0_Powerslaves.lha;Demo;Demo;;
demo--musicdemodeform--musicdemodeform;Deform Music Demo;Deform Music Demo;;;OCS;;0;;;;;;;;;;1992;Poland;English;;Deform;1;;v1.0;MusicDemoDeform/MusicDemoDeform.Slave;demo/MusicDemo_v1.0_Deform.lha;Demo;Music Disk;;
demo--musicdisk1alcatraz--musicdisk1alcatraz;Music Disk 1;Alcatraz Music Disk 1;;;OCS;;0;;;;;;;;;;1990;France, Switzerland;English;;Alcatraz;1;;v1.0;MusicDisk1Alcatraz/MusicDisk1Alcatraz.Slave;demo/MusicDisk1_v1.0_Alcatraz.lha;Demo;Music Disk;;
demo--magneticdreams--magneticdreams;Magnetic Dreams;Magnetic Dreams;;;OCS;;0;;;;;;;;;;1992;UK;English;;Digital;1;;v1.0;MagneticDreams/MagneticDreams.Slave;demo/MagneticDreams_v1.0_Digital.lha;Demo;Demo;;
demo--zilliondreams--zilliondreams;Zillion Dreams;Zillion Dreams;;;OCS;;0;;;;;;;;;;1993;Sweden;English;;Reflex;1;;v1.0;ZillionDreams/ZillionDreams.Slave;demo/ZillionDreams_v1.0_Reflex.lha;Demo;Music Disk;;
demo--legoland--legoland;Legoland;Legoland;;;OCS;;0;;;;;;;;;;1991;Netherlands;English;;Desire;1;;v1.0;Legoland/Legoland.Slave;demo/Legoland_v1.0_Desire.lha;Demo;Music Disk;;
demo--lethalfrequency--lethalfrequency;Lethal Frequency;Lethal Frequency;;;OCS;;0;;;;;;;;;;1991;UK;English;;Aspect;1;;v1.0;LethalFrequency/LethalFrequency.Slave;demo/LethalFrequency_v1.0_Aspect.lha;Demo;Music Disk;;
demo--lovesongs--lovesongs;Love Songs;Love Songs;;;OCS;;0;;;;;;;;;;1992;Norway;English;;Crime Devils;1;;v1.0;Lovesongs/Lovesongs.Slave;demo/Lovesongs_v1.0_CrimeDevils.lha;Demo;Music Disk;;
demo--lethalexit--lethalexit;Lethal Exit;Lethal Exit;;;OCS;;0;;;;;;;;;;1992;France;English;;Digital;1;;v1.1;LethalExit/LethalExit.Slave;demo/LethalExit_v1.1_Digital.lha;Demo;Demo;;
demo--love&anarchy--love&anarchy;Love & Anarchy;Love & Anarchy;;;OCS;;0;;;;;;;;;;1992;Finland;English;;Carillon;1;;v1.0;Love&Anarchy/Love&Anarchy.slave;demo/Love&Anarchy_v1.0_Carrilon.lha;Demo;Demo;;
